StepNumber,BaseRotation,ShoulderPitch,ShoulderRoll,ElbowPitch,ElbowRoll,HandPitch,GripperRotation,EndEffectorX,EndEffectorY,EndEffectorZ,TargetX,TargetY,TargetZ,DistanceToTarget,DeltaBaseRotation,DeltaShoulderPitch,DeltaShoulderRoll,DeltaElbowPitch,DeltaElbowRoll,DeltaHandPitch,DeltaGripperRotation,DeltaX,DeltaY,DeltaY.1,Gripped,IsGood,BaseRight,BaseLeft,ShoulderDown,ShoulderUp,ElbowDown,ElbowUp,HandDown,HandUp
12,-30.0,5.0,0.0012390858999999999,-122.00706000000001,-0.0037937576000000002,126.0,47.99825,-0.25786529999999996,0.44673488,0.22643916,0.41432706,-0.0996593,0.495,0.90692556,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03988999,-0.02072519,2.5302172e-05,False,True,0,1,0,0,0,0,0,0
13,-35.0,5.0,0.0012390858999999999,-122.00706000000001,-0.0037937576000000002,126.0,47.99825,-0.29580414,0.42247844,0.22637697,0.41432706,-0.0996593,0.495,0.9214513000000001,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037938833,-0.024256437999999998,-6.219745e-05,False,True,0,1,0,0,0,0,0,0
14,-35.0,5.0,0.0012390858999999999,-122.0,-0.0037937576000000002,126.0,47.99825,-0.31561366,0.45078424,0.26330325,0.41432706,-0.0996593,0.495,0.94312507,0.0,0.0,0.0,0.00705719,0.0,0.0,0.0,-0.019809514,0.028305799,0.036926284,False,True,0,0,0,0,1,0,0,0
15,-35.0,5.0,0.0012390858999999999,-122.0,-0.0037937576000000002,131.0,47.99825,-0.32603842,0.46570559999999994,0.2715301,0.41432706,-0.0996593,0.495,0.9579755999999999,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.010424763,0.014921367,0.008226842,False,True,0,0,0,0,0,0,1,0
0,-8.110233000000001,12.8311,-33.09523,-112.82338999999999,-0.06621156,129.61256,43.24426,0.0,0.0,0.0,0.5084912,-0.12941603,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-8.110233000000001,12.8311,-33.09523,-122.0,-0.06621156,129.61256,43.24426,9.575661e-06,0.5542876999999999,0.31157553,0.5084912,-0.12941603,0.544,0.8831905000000001,0.0,0.0,0.0,-9.176613,0.0,0.0,0.0,9.575661e-06,0.5542876999999999,0.31157553,False,True,0,0,0,0,0,1,0,0
2,-8.110233000000001,12.8311,-33.09523,-117.0,-0.06621156,129.61256,43.24426,5.345979e-06,0.5818923,0.35394502,0.5084912,-0.12941603,0.544,0.894784,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-4.2296824e-06,0.02760464,0.042369485,False,True,0,0,0,0,1,0,0,0
3,-8.110233000000001,5.0,-33.09523,-117.0,-0.06621156,129.61256,43.24426,9.476418e-06,0.58152014,0.30318779999999995,0.5084912,-0.12941603,0.544,0.90662813,0.0,-7.831100500000001,0.0,0.0,0.0,0.0,0.0,4.1304393e-06,-0.0003721714,-0.05075723,False,True,0,0,0,1,0,0,0,0
4,-8.110233000000001,5.0,-33.09523,-117.0,-0.06621156,131.0,43.24426,-6.955746999999999e-05,0.5989134,0.3129677,0.5084912,-0.12941603,0.544,0.91786367,0.0,0.0,0.0,0.0,0.0,1.3874358999999998,0.0,-7.903389e-05,0.017393231000000002,0.0097799,False,True,0,0,0,0,0,0,1,0
5,-8.110233000000001,10.0,-33.09523,-117.0,-0.06621156,131.0,43.24426,-1.2257227e-05,0.5948479999999999,0.26079777,0.5084912,-0.12941603,0.544,0.9291596999999999,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.7300243e-05,-0.0040653944,-0.05216992,False,True,0,0,1,0,0,0,0,0
6,-8.110233000000001,10.0,-33.09523,-117.0,-0.06621156,136.0,43.24426,-9.457725000000001e-06,0.61220807,0.27046028,0.5084912,-0.12941603,0.544,0.9398953999999999,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.799502e-06,0.017360091,0.009662509,False,True,0,0,0,0,0,0,1,0
7,-8.110233000000001,10.0,-33.09523,-122.0,-0.06621156,136.0,43.24426,-4.849583e-05,0.5791607,0.23043233,0.5084912,-0.12941603,0.544,0.92683244,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-3.9038103e-05,-0.033047377999999995,-0.040027946,False,True,0,0,0,0,0,1,0,0
8,-8.110233000000001,10.0,-33.09523,-122.0,-0.06621156,141.0,43.24426,2.1950358e-05,0.5964974000000001,0.24010168,0.5084912,-0.12941603,0.544,0.9369341,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0446185e-05,0.017336726,0.009669349,False,True,0,0,0,0,0,0,1,0
9,-8.110233000000001,15.0,-33.09523,-122.0,-0.06621156,141.0,43.24426,-2.3604605e-05,0.58618087,0.18853176,0.5084912,-0.12941603,0.544,0.94711345,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-4.5554963e-05,-0.010316551,-0.051569924,False,True,0,0,1,0,0,0,0,0
11,-8.110233000000001,15.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-3.6252849999999996e-05,0.6035009,0.19817734,0.5084912,-0.12941603,0.544,0.95674485,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.00018718444,0.017324269,0.009650961,False,True,0,0,0,0,0,0,1,0
12,-8.110233000000001,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-4.480328e-05,0.6129363,0.25118303,0.5084912,-0.12941603,0.544,0.9462756999999999,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-8.550429e-06,0.009435415,0.053005695,False,True,0,0,0,1,0,0,0,0
13,-5.0,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.053377822000000005,0.61061877,0.25121805,0.5084912,-0.12941603,0.544,0.97420204,3.1102333,0.0,0.0,0.0,0.0,0.0,0.0,-0.053333017999999996,-0.0023175478,3.501773e-05,False,True,1,0,0,0,0,0,0,0
14,-10.0,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.106432475,0.6036439,0.25129023,0.5084912,-0.12941603,0.544,1.0005934,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053054653,-0.006974876,7.2181225e-05,False,True,0,1,0,0,0,0,0,0
15,-15.0,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.15863873,0.5920185,0.25114405,0.5084912,-0.12941603,0.544,1.0253265999999999,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052206255,-0.011625409,-0.00014618039,False,True,0,1,0,0,0,0,0,0
16,-20.0,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.20961694,0.5760008000000001,0.25123498,0.5084912,-0.12941603,0.544,1.0483338,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050978214,-0.016017675,9.0926886e-05,False,True,0,1,0,0,0,0,0,0
17,-25.0,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.25911918,0.55550486,0.2513138,0.5084912,-0.12941603,0.544,1.0695829,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04950224,-0.020495951000000002,7.882714e-05,False,True,0,1,0,0,0,0,0,0
18,-30.0,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.3064398,0.5308689999999999,0.25130928,0.5084912,-0.12941603,0.544,1.0889246000000001,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047320604,-0.024635851,-4.529953e-06,False,True,0,1,0,0,0,0,0,0
19,-35.0,10.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.3515288,0.5021437,0.25124365,0.5084912,-0.12941603,0.544,1.1064395,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045089005999999994,-0.028725326000000002,-6.5624714e-05,False,True,0,1,0,0,0,0,0,0
20,-35.0,15.0,-33.09523,-122.0,-0.06621156,146.0,43.24426,-0.34628654,0.49443343,0.19846512,0.5084912,-0.12941603,0.544,1.113206,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0052422583,-0.007710248,-0.052778527,False,True,0,0,1,0,0,0,0,0
0,-0.0037056524,0.012962538000000001,-0.0047971024,-127.0051,-0.0073888553,125.99784,47.996864,0.0,0.0,0.0,0.36507234,-0.05024422,0.44800007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-0.0037056524,0.012962538000000001,-0.0047971024,-127.0051,-0.0073888553,121.0,47.996864,-2.7072187e-05,0.50432193,0.265206,0.36507234,-0.05024422,0.44800007,0.68866163,0.0,0.0,0.0,0.0,0.0,-4.997841,0.0,-2.7072187e-05,0.50432193,0.265206,False,True,0,0,0,0,0,0,0,1
2,-0.0037056524,0.012962538000000001,-0.0047971024,-127.0051,-0.0073888553,116.0,47.996864,-3.078132e-05,0.48505163,0.26041406,0.36507234,-0.05024422,0.44800007,0.6745594,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-3.7091340000000003e-06,-0.0192703,-0.004791945,False,True,0,0,0,0,0,0,0,1
3,-0.0037056524,0.012962538000000001,-0.0047971024,-127.0051,-0.0073888553,111.0,47.996864,-3.1366468e-05,0.46541205,0.25724098,0.36507234,-0.05024422,0.44800007,0.6599933000000001,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.8514706e-07,-0.019639581,-0.0031730829999999997,False,True,0,0,0,0,0,0,0,1
4,-5.0,0.012962538000000001,-0.0047971024,-127.0051,-0.0073888553,111.0,47.996864,-0.040593162,0.46362528,0.25721803,0.36507234,-0.05024422,0.44800007,0.68192685,-4.9962945,0.0,0.0,0.0,0.0,0.0,0.0,-0.040561795,-0.0017867684,-2.2947788e-05,False,True,0,1,0,0,0,0,0,0
5,-5.0,5.0,-0.0047971024,-127.0051,-0.0073888553,111.0,47.996864,-0.03991436,0.45527604,0.21695182,0.36507234,-0.05024422,0.44800007,0.6877124,0.0,4.9870377,0.0,0.0,0.0,0.0,0.0,0.0006788038,-0.00834924,-0.040266216,False,True,0,0,1,0,0,0,0,0
6,-5.0,5.0,-0.0047971024,-122.0,-0.0073888553,111.0,47.996864,-0.042961075999999994,0.49071467,0.24876858,0.36507234,-0.05024422,0.44800007,0.7062725999999999,0.0,0.0,0.0,5.005096400000001,0.0,0.0,0.0,-0.0030467175,0.035438627,0.031816766,False,True,0,0,0,0,1,0,0,0
7,-5.0,10.0,-0.0047971024,-122.0,-0.0073888553,111.0,47.996864,-0.04216999,0.4815485,0.20621872,0.36507234,-0.05024422,0.44800007,0.71211517,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0007910877499999999,-0.009166180999999999,-0.042549863,False,True,0,0,1,0,0,0,0,0
9,-5.0,5.0,-0.0047971024,-122.0,-0.0073888553,111.0,47.996864,-0.042975277,0.490704,0.24871564,0.36507234,-0.05024422,0.44800007,0.70628756,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,-0.0008087680000000001,0.009150475,0.04248722,False,True,0,0,0,1,0,0,0,0
10,-10.0,5.0,-0.0047971024,-122.0,-0.0073888553,111.0,47.996864,-0.085554905,0.48515597,0.24884349,0.36507234,-0.05024422,0.44800007,0.72758615,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04257963,-0.00554803,0.00012785196000000002,False,True,0,1,0,0,0,0,0,0
11,-15.0,5.0,-0.0047971024,-122.0,-0.0073888553,111.0,47.996864,-0.12750088,0.47578967,0.24872044,0.36507234,-0.05024422,0.44800007,0.74769807,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04194597,-0.009366304,-0.00012305379,False,True,0,1,0,0,0,0,0,0
12,-20.0,5.0,-0.0047971024,-122.0,-0.0073888553,111.0,47.996864,-0.16850226,0.46292055,0.2488395,0.36507234,-0.05024422,0.44800007,0.7666191,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04100138,-0.01286912,0.00011906028000000001,False,True,0,1,0,0,0,0,0,0
13,-20.0,5.0,-0.0047971024,-122.0,-0.0073888553,116.0,47.996864,-0.17521511,0.4813489,0.2519119,0.36507234,-0.05024422,0.44800007,0.78291273,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.006712854,0.018428355,0.0030724108,False,True,0,0,0,0,0,0,1,0
14,-25.0,5.0,-0.0047971024,-122.0,-0.0073888553,116.0,47.996864,-0.21647786,0.46422282,0.25187552,0.36507234,-0.05024422,0.44800007,0.8008382,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041262746,-0.017126083,-3.6388636000000004e-05,False,True,0,1,0,0,0,0,0,0
15,-30.0,5.0,-0.0047971024,-122.0,-0.0073888553,116.0,47.996864,-0.25610548,0.44361535,0.25196815,0.36507234,-0.05024422,0.44800007,0.81742746,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039627627,-0.020607471000000002,9.262562e-05,False,True,0,1,0,0,0,0,0,0
16,-30.0,5.0,-0.0047971024,-117.0,-0.0073888553,116.0,47.996864,-0.2722632,0.4715978,0.28847888,0.36507234,-0.05024422,0.44800007,0.83902484,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-0.016157717,0.027982444,0.036510736,False,True,0,0,0,0,1,0,0,0
17,-35.0,5.0,-0.0047971024,-117.0,-0.0073888553,116.0,47.996864,-0.31235957,0.44613597,0.2885652,0.36507234,-0.05024422,0.44800007,0.85482556,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040096372000000005,-0.025461822999999998,8.6307526e-05,False,True,0,1,0,0,0,0,0,0
18,-35.0,5.0,-0.0047971024,-117.0,-0.0073888553,121.0,47.996864,-0.32312968,0.46151167,0.29510453,0.36507234,-0.05024422,0.44800007,0.8711447,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.010770112,0.015375703999999999,0.006539345,False,True,0,0,0,0,0,0,1,0
0,-11.835588000000001,4.8036475,-7.594571000000001,-116.48103,-0.12487841,128.92041,47.231194,0.0,0.0,0.0,0.40499634,-0.033955447,0.43200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-11.835588000000001,4.8036475,-7.594571000000001,-132.0,-0.12487841,128.92041,47.231194,-7.419479999999999e-05,0.48860258,0.23482840000000002,0.40499634,-0.033955447,0.43200004,0.6899462,0.0,0.0,0.0,-15.518967000000002,0.0,0.0,0.0,-7.419479999999999e-05,0.48860258,0.23482840000000002,False,True,0,0,0,0,0,1,0,0
2,-11.835588000000001,4.8036475,-7.594571000000001,-132.0,-0.12487841,121.0,47.231194,-7.054178e-05,0.46930397,0.22994339999999996,0.40499634,-0.033955447,0.43200004,0.6768871,0.0,0.0,0.0,0.0,0.0,-7.92041,0.0,3.6530254999999998e-06,-0.019298613,-0.004885003,False,True,0,0,0,0,0,0,0,1
3,-5.0,4.8036475,-7.594571000000001,-132.0,-0.12487841,121.0,47.231194,-0.040904973,0.46753720000000004,0.23002034,0.40499634,-0.033955447,0.43200004,0.7007985999999999,6.835588499999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.04083443,-0.0017667711,7.69496e-05,False,True,1,0,0,0,0,0,0,0
4,-5.0,5.0,-7.594571000000001,-132.0,-0.12487841,121.0,47.231194,-0.03996025,0.456722,0.18943326,0.40499634,-0.033955447,0.43200004,0.70540017,0.0,0.19635248,0.0,0.0,0.0,0.0,0.0,0.00094472244,-0.010815203,-0.040587082999999996,False,True,0,0,1,0,0,0,0,0
0,1.204134,-32.24239,12.798059,-141.8188,-0.045049782999999996,114.53850600000001,48.054943,0.0,0.0,0.0,0.36203372,0.028110256,0.36500007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-5.0,-32.24239,12.798059,-141.8188,-0.045049782999999996,114.53850600000001,48.054943,-0.0455703,0.5211415,0.2718331,0.36203372,0.028110256,0.36500007,0.6464525999999999,-6.204134,0.0,0.0,0.0,0.0,0.0,0.0,-0.0455703,0.5211415,0.2718331,False,True,0,1,0,0,0,0,0,0
2,-5.0,5.0,12.798059,-141.8188,-0.045049782999999996,114.53850600000001,48.054943,-0.04494793,0.513843,0.22646853,0.36203372,0.028110256,0.36500007,0.6486611999999999,0.0,37.24239,0.0,0.0,0.0,0.0,0.0,0.00062236935,-0.007298529000000001,-0.04536456,False,True,0,0,1,0,0,0,0,0
3,-10.0,5.0,12.798059,-141.8188,-0.045049782999999996,114.53850600000001,48.054943,-0.08954078,0.50797725,0.22647332,0.36203372,0.028110256,0.36500007,0.6733361,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04459285,-0.0058657527,4.7832727e-06,False,True,0,1,0,0,0,0,0,0
4,-15.0,5.0,12.798059,-141.8188,-0.045049782999999996,114.53850600000001,48.054943,-0.13346648,0.49825233,0.2264795,0.36203372,0.028110256,0.36500007,0.6969519000000001,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043925702999999997,-0.009724915,6.1839819999999995e-06,False,True,0,1,0,0,0,0,0,0
5,-15.0,5.0,12.798059,-141.8188,-0.045049782999999996,121.0,48.054943,-0.12845829,0.47956395,0.22146246,0.36203372,0.028110256,0.36500007,0.6819061,0.0,0.0,0.0,0.0,0.0,6.4614944,0.0,0.0050081909999999995,-0.01868838,-0.005017042,False,True,0,0,0,0,0,0,1,0
6,-15.0,5.0,12.798059,-141.8188,-0.045049782999999996,116.0,48.054943,-0.123379886,0.46060792,0.21831188,0.36203372,0.028110256,0.36500007,0.6664818,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.005078405,-0.018956035,-0.0031505823,False,True,0,0,0,0,0,0,0,1
7,-15.0,5.0,12.798059,-141.8188,-0.045049782999999996,111.0,48.054943,-0.11825050000000001,0.44143936,0.21686384,0.36203372,0.028110256,0.36500007,0.6507367,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0051293895,-0.019168556,-0.0014480352,False,True,0,0,0,0,0,0,0,1
8,-15.0,5.0,12.798059,-141.8188,-0.045049782999999996,106.0,48.054943,-0.11317626,0.42222345,0.21720771,0.36203372,0.028110256,0.36500007,0.6348166999999999,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0050742403,-0.019215911999999998,0.0003438741,False,True,0,0,0,0,0,0,0,1
9,-15.0,5.0,12.798059,-141.8188,-0.045049782999999996,107.0,48.054943,-0.10432501,0.38918912,0.18975572,0.36203372,0.028110256,0.36500007,0.6152877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008851245,-0.033034325,-0.027451992,False,True,0,0,0,0,0,0,1,0
10,-16.0,5.0,12.798059,-141.8188,-0.045049782999999996,107.0,48.054943,-0.11105528,0.38729426,0.18970504,0.36203372,0.028110256,0.36500007,0.61931795,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067302659999999995,-0.0018948615,-5.0678850000000004e-05,False,True,0,1,0,0,0,0,0,0
0,-2.4422212000000005,-1.8128792,-26.703783,-113.51946000000001,-0.5685468000000001,122.883804,46.91745,0.0,0.0,0.0,0.3042065,-0.09199039,0.48800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-2.4422212000000005,-1.8128792,-26.703783,-113.51946000000001,-0.5685468000000001,121.0,46.91745,-7.8740406e-05,0.5043407999999999,0.26520574,0.3042065,-0.09199039,0.48800004,0.7055762,0.0,0.0,0.0,0.0,0.0,-1.8838043000000002,0.0,-7.8740406e-05,0.5043407999999999,0.26520574,False,True,0,0,0,0,0,0,0,1
2,-2.4422212000000005,-1.8128792,-26.703783,-113.51946000000001,-0.5685468000000001,116.0,46.91745,-6.9849106e-05,0.48506114,0.2603982,0.3042065,-0.09199039,0.48800004,0.6909234000000001,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,8.8913e-06,-0.019279689,-0.004807532,False,True,0,0,0,0,0,0,0,1
3,-2.4422212000000005,1.0,-26.703783,-113.51946000000001,-0.5685468000000001,116.0,46.91745,-3.5209002999999996e-05,0.44772223,0.2189776,0.3042065,-0.09199039,0.48800004,0.67544484,0.0,2.812879,0.0,0.0,0.0,0.0,0.0,3.4640103e-05,-0.037338912,-0.04142061,False,True,0,0,1,0,0,0,0,0
4,1.0,1.0,-26.703783,-113.51946000000001,-0.5685468000000001,116.0,46.91745,0.007767574,0.4476135,0.21893501,0.3042065,-0.09199039,0.48800004,0.6718960999999999,3.4422212,0.0,0.0,0.0,0.0,0.0,0.0,0.007802783000000001,-0.00010871886999999999,-4.2587520000000007e-05,False,True,1,0,0,0,0,0,0,0
5,2.0,1.0,-26.703783,-113.51946000000001,-0.5685468000000001,116.0,46.91745,0.015579326999999999,0.44741377,0.21893504,0.3042065,-0.09199039,0.48800004,0.6683251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007811753,-0.00019973516,2.9802322e-08,False,True,1,0,0,0,0,0,0,0
6,3.0,1.0,-26.703783,-113.51946000000001,-0.5685468000000001,116.0,46.91745,0.02338647,0.44707367,0.21893845,0.3042065,-0.09199039,0.48800004,0.6647135000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078071419999999996,-0.0003401041,3.412366e-06,False,True,1,0,0,0,0,0,0,0
7,3.0,1.0,-26.703783,-113.51946000000001,-0.5685468000000001,117.0,46.91745,0.023593318,0.4510221,0.21936418,0.3042065,-0.09199039,0.48800004,0.66766125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002068486,0.0039484203,0.00042572617999999995,False,True,0,0,0,0,0,0,1,0
8,3.0,1.0,-26.703783,-113.51946000000001,-0.5685468000000001,118.0,46.91745,0.023820583,0.454995,0.21988468,0.3042065,-0.09199039,0.48800004,0.6705930999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00022726506000000002,0.003972918,0.0005204975599999999,False,True,0,0,0,0,0,0,1,0
9,3.0,2.0,-26.703783,-113.51946000000001,-0.5685468000000001,118.0,46.91745,0.02371566,0.45296606,0.21192534,0.3042065,-0.09199039,0.48800004,0.67221266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00010492280000000001,-0.002028942,-0.007959336,False,True,0,0,1,0,0,0,0,0
10,3.0,3.0,-26.703783,-113.51946000000001,-0.5685468000000001,118.0,46.91745,0.023595234,0.45078698,0.20403317,0.3042065,-0.09199039,0.48800004,0.6737857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0001204256,-0.0021790862,-0.0078921765,False,True,0,0,1,0,0,0,0,0
11,3.0,3.0,-26.703783,-113.51946000000001,-0.5685468000000001,117.0,46.91745,0.023383904,0.44682956,0.2036746,0.3042065,-0.09199039,0.48800004,0.6708421999999999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.00021133013,-0.0039574206,-0.00035856664,False,True,0,0,0,0,0,0,0,1
0,3.840278,3.868702,13.801266,-106.53393600000001,5.416691999999999,102.20964000000001,46.623615,0.0,0.0,0.0,0.46176082,0.05140827,0.34300005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-5.0,3.868702,13.801266,-106.53393600000001,5.416691999999999,102.20964000000001,46.623615,-0.045541767000000004,0.5211277,0.27169842,0.46176082,0.05140827,0.34300005,0.6950368,-8.840278,0.0,0.0,0.0,0.0,0.0,0.0,-0.045541767000000004,0.5211277,0.27169842,False,True,0,1,0,0,0,0,0,0
2,-10.0,3.868702,13.801266,-106.53393600000001,5.416691999999999,102.20964000000001,46.623615,-0.09078923,0.51517564,0.27170062,0.46176082,0.05140827,0.34300005,0.7248968000000001,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04524746,-0.00595206,2.2053719e-06,False,True,0,1,0,0,0,0,0,0
3,-15.0,3.868702,13.801266,-106.53393600000001,5.416691999999999,102.20964000000001,46.623615,-0.1353442,0.50530183,0.27169934,0.46176082,0.05140827,0.34300005,0.75341725,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04455498,-0.009873807,-1.2814999e-06,False,True,0,1,0,0,0,0,0,0
4,-15.0,3.868702,13.801266,-106.53393600000001,5.416691999999999,121.0,46.623615,-0.13048832,0.48717737,0.26528502,0.46176082,0.05140827,0.34300005,0.73938715,0.0,0.0,0.0,0.0,0.0,18.79036,0.0,0.004855885999999999,-0.018124461,-0.006414324,False,True,0,0,0,0,0,0,1,0
5,-15.0,5.0,13.801266,-106.53393600000001,5.416691999999999,121.0,46.623615,-0.12846564,0.47962209999999994,0.22158475,0.46176082,0.05140827,0.34300005,0.73924017,0.0,1.1312981000000002,0.0,0.0,0.0,0.0,0.0,0.0020226835999999997,-0.007555276,-0.043700262999999996,False,True,0,0,1,0,0,0,0,0
6,-20.0,5.0,13.801266,-106.53393600000001,5.416691999999999,121.0,46.623615,-0.16975839999999998,0.46655519999999995,0.22153477,0.46176082,0.05140827,0.34300005,0.7654523,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041292757,-0.013066888,-4.9978495e-05,False,True,0,1,0,0,0,0,0,0
7,-21.0,5.0,13.801266,-106.53393600000001,5.416691999999999,121.0,46.623615,-0.17084791,0.44519442,0.21836428,0.46176082,0.05140827,0.34300005,0.75551003,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010895133,-0.021360785,-0.0031704903000000003,False,True,0,1,0,0,0,0,0,0
8,-21.0,5.0,13.801266,-128.0,5.416691999999999,121.0,46.623615,-0.16818397,0.43828818,0.21201794,0.46176082,0.05140827,0.34300005,0.7507748000000001,0.0,0.0,0.0,-21.466064000000003,0.0,0.0,0.0,0.0026639402,-0.006906241,-0.006346345,False,True,0,0,0,0,0,1,0,0
9,-21.0,6.0,13.801266,-128.0,5.416691999999999,121.0,46.623615,-0.16739891,0.43625280000000005,0.20386496,0.46176082,0.05140827,0.34300005,0.7505371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007850528,-0.0020353794,-0.008152976999999999,False,True,0,0,1,0,0,0,0,0
0,-20.997004999999998,6.008261,0.0032775097,-129.00212,0.0032727378000000002,117.00021000000001,47.997265000000006,0.0,0.0,0.0,-0.053250015,0.2962278,0.24000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0,0,0,0,0,0,0,0
1,-20.997004999999998,5.0,0.0032775097,-129.00212,0.0032727378000000002,117.00021000000001,47.997265000000006,-3.396032e-05,0.5157577999999999,0.22640409,-0.053250015,0.2962278,0.24000007,0.22629672,0.0,-1.0082612,0.0,0.0,0.0,0.0,0.0,-3.396032e-05,0.5157577999999999,0.22640409,False,True,0,0,0,1,0,0,0,0
2,-20.997004999999998,5.0,0.0032775097,-129.00212,0.0032727378000000002,131.0,47.997265000000006,-1.087171e-05,0.53454274,0.23292558,-0.053250015,0.2962278,0.24000007,0.24429175,0.0,0.0,0.0,0.0,0.0,13.999785999999999,0.0,2.308861e-05,0.01878494,0.006521493000000001,False,True,0,0,0,0,0,0,1,0
3,-20.997004999999998,5.0,0.0032775097,-129.00212,0.0032727378000000002,136.0,47.997265000000006,-1.128567e-05,0.5526989000000001,0.24109784,-0.053250015,0.2962278,0.24000007,0.2619408,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-4.1395924000000003e-07,0.01815617,0.008172259,False,True,0,0,0,0,0,0,1,0
4,-20.997004999999998,5.0,0.0032775097,-129.00212,0.0032727378000000002,137.0,47.997265000000006,-9.496162e-06,0.5462949,0.19484334,-0.053250015,0.2962278,0.24000007,0.25962904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7895071999999998e-06,-0.0064039826,-0.046254500000000004,False,True,0,0,0,0,0,0,1,0
